KommuneNr,IndicatorType,Year,Value,KommuneName
730,Statsborgere fra vestlige lande pr. 10.000 indb.,2011,133.0,Randers Kommune
730,Statsborgere fra vestlige lande pr. 10.000 indb.,2012,151.0,Randers Kommune
730,Statsborgere fra vestlige lande pr. 10.000 indb.,2013,167.0,Randers Kommune
730,Statsborgere fra vestlige lande pr. 10.000 indb.,2014,186.0,Randers Kommune
730,Statsborgere fra vestlige lande pr. 10.000 indb.,2015,205.0,Randers Kommune
730,Statsborgere fra vestlige lande pr. 10.000 indb.,2016,240.0,Randers Kommune
730,Statsborgere fra vestlige lande pr. 10.000 indb.,2017,257.0,Randers Kommune
730,Statsborgere fra vestlige lande pr. 10.000 indb.,2018,277.0,Randers Kommune
730,Statsborgere fra vestlige lande pr. 10.000 indb.,2019,284.0,Randers Kommune
730,Statsborgere fra vestlige lande pr. 10.000 indb.,2020,277.0,Randers Kommune
740,Statsborgere fra vestlige lande pr. 10.000 indb.,2010,166.0,Silkeborg Kommune
740,Statsborgere fra vestlige lande pr. 10.000 indb.,2011,183.0,Silkeborg Kommune
740,Statsborgere fra vestlige lande pr. 10.000 indb.,2012,201.0,Silkeborg Kommune
740,Statsborgere fra vestlige lande pr. 10.000 indb.,2013,207.0,Silkeborg Kommune
740,Statsborgere fra vestlige lande pr. 10.000 indb.,2014,228.0,Silkeborg Kommune
740,Statsborgere fra vestlige lande pr. 10.000 indb.,2015,247.0,Silkeborg Kommune
740,Statsborgere fra vestlige lande pr. 10.000 indb.,2016,263.0,Silkeborg Kommune
740,Statsborgere fra vestlige lande pr. 10.000 indb.,2017,278.0,Silkeborg Kommune
740,Statsborgere fra vestlige lande pr. 10.000 indb.,2018,283.0,Silkeborg Kommune
740,Statsborgere fra vestlige lande pr. 10.000 indb.,2019,285.0,Silkeborg Kommune
740,Statsborgere fra vestlige lande pr. 10.000 indb.,2020,295.0,Silkeborg Kommune
741,Statsborgere fra vestlige lande pr. 10.000 indb.,2010,307.0,Samsø Kommune
741,Statsborgere fra vestlige lande pr. 10.000 indb.,2011,335.0,Samsø Kommune
741,Statsborgere fra vestlige lande pr. 10.000 indb.,2012,334.0,Samsø Kommune
741,Statsborgere fra vestlige lande pr. 10.000 indb.,2013,355.0,Samsø Kommune
741,Statsborgere fra vestlige lande pr. 10.000 indb.,2014,443.0,Samsø Kommune
741,Statsborgere fra vestlige lande pr. 10.000 indb.,2015,485.0,Samsø Kommune
741,Statsborgere fra vestlige lande pr. 10.000 indb.,2016,526.0,Samsø Kommune
741,Statsborgere fra vestlige lande pr. 10.000 indb.,2017,550.0,Samsø Kommune
741,Statsborgere fra vestlige lande pr. 10.000 indb.,2018,591.0,Samsø Kommune
741,Statsborgere fra vestlige lande pr. 10.000 indb.,2019,584.0,Samsø Kommune
741,Statsborgere fra vestlige lande pr. 10.000 indb.,2020,596.0,Samsø Kommune
746,Statsborgere fra vestlige lande pr. 10.000 indb.,2010,158.0,Skanderborg Kommune
746,Statsborgere fra vestlige lande pr. 10.000 indb.,2011,167.0,Skanderborg Kommune
746,Statsborgere fra vestlige lande pr. 10.000 indb.,2012,172.0,Skanderborg Kommune
746,Statsborgere fra vestlige lande pr. 10.000 indb.,2013,185.0,Skanderborg Kommune
746,Statsborgere fra vestlige lande pr. 10.000 indb.,2014,179.0,Skanderborg Kommune
746,Statsborgere fra vestlige lande pr. 10.000 indb.,2015,192.0,Skanderborg Kommune
746,Statsborgere fra vestlige lande pr. 10.000 indb.,2016,200.0,Skanderborg Kommune
746,Statsborgere fra vestlige lande pr. 10.000 indb.,2017,210.0,Skanderborg Kommune
746,Statsborgere fra vestlige lande pr. 10.000 indb.,2018,218.0,Skanderborg Kommune
746,Statsborgere fra vestlige lande pr. 10.000 indb.,2019,228.0,Skanderborg Kommune
746,Statsborgere fra vestlige lande pr. 10.000 indb.,2020,221.0,Skanderborg Kommune
751,Statsborgere fra vestlige lande pr. 10.000 indb.,2010,343.0,Aarhus Kommune
751,Statsborgere fra vestlige lande pr. 10.000 indb.,2011,369.0,Aarhus Kommune
751,Statsborgere fra vestlige lande pr. 10.000 indb.,2012,392.0,Aarhus Kommune
751,Statsborgere fra vestlige lande pr. 10.000 indb.,2013,420.0,Aarhus Kommune
751,Statsborgere fra vestlige lande pr. 10.000 indb.,2014,439.0,Aarhus Kommune
751,Statsborgere fra vestlige lande pr. 10.000 indb.,2015,426.0,Aarhus Kommune
751,Statsborgere fra vestlige lande pr. 10.000 indb.,2016,443.0,Aarhus Kommune
751,Statsborgere fra vestlige lande pr. 10.000 indb.,2017,458.0,Aarhus Kommune
751,Statsborgere fra vestlige lande pr. 10.000 indb.,2018,478.0,Aarhus Kommune
751,Statsborgere fra vestlige lande pr. 10.000 indb.,2019,489.0,Aarhus Kommune
751,Statsborgere fra vestlige lande pr. 10.000 indb.,2020,506.0,Aarhus Kommune
756,Statsborgere fra vestlige lande pr. 10.000 indb.,2010,204.0,Ikast-Brande Kommune
756,Statsborgere fra vestlige lande pr. 10.000 indb.,2011,220.0,Ikast-Brande Kommune
756,Statsborgere fra vestlige lande pr. 10.000 indb.,2012,251.0,Ikast-Brande Kommune
756,Statsborgere fra vestlige lande pr. 10.000 indb.,2013,249.0,Ikast-Brande Kommune
756,Statsborgere fra vestlige lande pr. 10.000 indb.,2014,278.0,Ikast-Brande Kommune
756,Statsborgere fra vestlige lande pr. 10.000 indb.,2015,292.0,Ikast-Brande Kommune
756,Statsborgere fra vestlige lande pr. 10.000 indb.,2016,333.0,Ikast-Brande Kommune
756,Statsborgere fra vestlige lande pr. 10.000 indb.,2017,372.0,Ikast-Brande Kommune
756,Statsborgere fra vestlige lande pr. 10.000 indb.,2018,400.0,Ikast-Brande Kommune
756,Statsborgere fra vestlige lande pr. 10.000 indb.,2019,448.0,Ikast-Brande Kommune
756,Statsborgere fra vestlige lande pr. 10.000 indb.,2020,463.0,Ikast-Brande Kommune
760,Statsborgere fra vestlige lande pr. 10.000 indb.,2010,308.0,Ringkøbing-Skjern Kommune
760,Statsborgere fra vestlige lande pr. 10.000 indb.,2011,314.0,Ringkøbing-Skjern Kommune
760,Statsborgere fra vestlige lande pr. 10.000 indb.,2012,330.0,Ringkøbing-Skjern Kommune
760,Statsborgere fra vestlige lande pr. 10.000 indb.,2013,357.0,Ringkøbing-Skjern Kommune
760,Statsborgere fra vestlige lande pr. 10.000 indb.,2014,367.0,Ringkøbing-Skjern Kommune
760,Statsborgere fra vestlige lande pr. 10.000 indb.,2015,400.0,Ringkøbing-Skjern Kommune
760,Statsborgere fra vestlige lande pr. 10.000 indb.,2016,436.0,Ringkøbing-Skjern Kommune
760,Statsborgere fra vestlige lande pr. 10.000 indb.,2017,463.0,Ringkøbing-Skjern Kommune
760,Statsborgere fra vestlige lande pr. 10.000 indb.,2018,500.0,Ringkøbing-Skjern Kommune
760,Statsborgere fra vestlige lande pr. 10.000 indb.,2019,531.0,Ringkøbing-Skjern Kommune
760,Statsborgere fra vestlige lande pr. 10.000 indb.,2020,558.0,Ringkøbing-Skjern Kommune
766,Statsborgere fra vestlige lande pr. 10.000 indb.,2010,184.0,Hedensted Kommune
766,Statsborgere fra vestlige lande pr. 10.000 indb.,2011,190.0,Hedensted Kommune
766,Statsborgere fra vestlige lande pr. 10.000 indb.,2012,200.0,Hedensted Kommune
766,Statsborgere fra vestlige lande pr. 10.000 indb.,2013,209.0,Hedensted Kommune
766,Statsborgere fra vestlige lande pr. 10.000 indb.,2014,234.0,Hedensted Kommune
766,Statsborgere fra vestlige lande pr. 10.000 indb.,2015,259.0,Hedensted Kommune
766,Statsborgere fra vestlige lande pr. 10.000 indb.,2016,280.0,Hedensted Kommune
766,Statsborgere fra vestlige lande pr. 10.000 indb.,2017,313.0,Hedensted Kommune
766,Statsborgere fra vestlige lande pr. 10.000 indb.,2018,335.0,Hedensted Kommune
766,Statsborgere fra vestlige lande pr. 10.000 indb.,2019,362.0,Hedensted Kommune
766,Statsborgere fra vestlige lande pr. 10.000 indb.,2020,393.0,Hedensted Kommune
779,Statsborgere fra vestlige lande pr. 10.000 indb.,2010,129.0,Skive Kommune
779,Statsborgere fra vestlige lande pr. 10.000 indb.,2011,138.0,Skive Kommune
779,Statsborgere fra vestlige lande pr. 10.000 indb.,2012,136.0,Skive Kommune
779,Statsborgere fra vestlige lande pr. 10.000 indb.,2013,150.0,Skive Kommune
779,Statsborgere fra vestlige lande pr. 10.000 indb.,2014,159.0,Skive Kommune
779,Statsborgere fra vestlige lande pr. 10.000 indb.,2015,166.0,Skive Kommune
779,Statsborgere fra vestlige lande pr. 10.000 indb.,2016,187.0,Skive Kommune
779,Statsborgere fra vestlige lande pr. 10.000 indb.,2017,203.0,Skive Kommune
779,Statsborgere fra vestlige lande pr. 10.000 indb.,2018,224.0,Skive Kommune
779,Statsborgere fra vestlige lande pr. 10.000 indb.,2019,241.0,Skive Kommune
779,Statsborgere fra vestlige lande pr. 10.000 indb.,2020,251.0,Skive Kommune
791,Statsborgere fra vestlige lande pr. 10.000 indb.,2010,183.0,Viborg Kommune
791,Statsborgere fra vestlige lande pr. 10.000 indb.,2011,193.0,Viborg Kommune
791,Statsborgere fra vestlige lande pr. 10.000 indb.,2012,203.0,Viborg Kommune
791,Statsborgere fra vestlige lande pr. 10.000 indb.,2013,224.0,Viborg Kommune
791,Statsborgere fra vestlige lande pr. 10.000 indb.,2014,242.0,Viborg Kommune
791,Statsborgere fra vestlige lande pr. 10.000 indb.,2015,260.0,Viborg Kommune
791,Statsborgere fra vestlige lande pr. 10.000 indb.,2016,289.0,Viborg Kommune
791,Statsborgere fra vestlige lande pr. 10.000 indb.,2017,315.0,Viborg Kommune
791,Statsborgere fra vestlige lande pr. 10.000 indb.,2018,341.0,Viborg Kommune
791,Statsborgere fra vestlige lande pr. 10.000 indb.,2019,352.0,Viborg Kommune
791,Statsborgere fra vestlige lande pr. 10.000 indb.,2020,346.0,Viborg Kommune
773,Statsborgere fra vestlige lande pr. 10.000 indb.,2010,133.0,Morsø Kommune
773,Statsborgere fra vestlige lande pr. 10.000 indb.,2011,137.0,Morsø Kommune
773,Statsborgere fra vestlige lande pr. 10.000 indb.,2012,147.0,Morsø Kommune
773,Statsborgere fra vestlige lande pr. 10.000 indb.,2013,150.0,Morsø Kommune
773,Statsborgere fra vestlige lande pr. 10.000 indb.,2014,158.0,Morsø Kommune
773,Statsborgere fra vestlige lande pr. 10.000 indb.,2015,163.0,Morsø Kommune
773,Statsborgere fra vestlige lande pr. 10.000 indb.,2016,180.0,Morsø Kommune
773,Statsborgere fra vestlige lande pr. 10.000 indb.,2017,193.0,Morsø Kommune
773,Statsborgere fra vestlige lande pr. 10.000 indb.,2018,194.0,Morsø Kommune
773,Statsborgere fra vestlige lande pr. 10.000 indb.,2019,194.0,Morsø Kommune
773,Statsborgere fra vestlige lande pr. 10.000 indb.,2020,212.0,Morsø Kommune
787,Statsborgere fra vestlige lande pr. 10.000 indb.,2010,260.0,Thisted Kommune
787,Statsborgere fra vestlige lande pr. 10.000 indb.,2011,272.0,Thisted Kommune
787,Statsborgere fra vestlige lande pr. 10.000 indb.,2012,286.0,Thisted Kommune
787,Statsborgere fra vestlige lande pr. 10.000 indb.,2013,293.0,Thisted Kommune
787,Statsborgere fra vestlige lande pr. 10.000 indb.,2014,309.0,Thisted Kommune
787,Statsborgere fra vestlige lande pr. 10.000 indb.,2015,318.0,Thisted Kommune
787,Statsborgere fra vestlige lande pr. 10.000 indb.,2016,342.0,Thisted Kommune
787,Statsborgere fra vestlige lande pr. 10.000 indb.,2017,345.0,Thisted Kommune
787,Statsborgere fra vestlige lande pr. 10.000 indb.,2018,362.0,Thisted Kommune
787,Statsborgere fra vestlige lande pr. 10.000 indb.,2019,374.0,Thisted Kommune
787,Statsborgere fra vestlige lande pr. 10.000 indb.,2020,385.0,Thisted Kommune
810,Statsborgere fra vestlige lande pr. 10.000 indb.,2010,118.0,Brønderslev Kommune
810,Statsborgere fra vestlige lande pr. 10.000 indb.,2011,129.0,Brønderslev Kommune
810,Statsborgere fra vestlige lande pr. 10.000 indb.,2012,139.0,Brønderslev Kommune
810,Statsborgere fra vestlige lande pr. 10.000 indb.,2013,142.0,Brønderslev Kommune
810,Statsborgere fra vestlige lande pr. 10.000 indb.,2014,166.0,Brønderslev Kommune
810,Statsborgere fra vestlige lande pr. 10.000 indb.,2015,178.0,Brønderslev Kommune
810,Statsborgere fra vestlige lande pr. 10.000 indb.,2016,185.0,Brønderslev Kommune
810,Statsborgere fra vestlige lande pr. 10.000 indb.,2017,203.0,Brønderslev Kommune
810,Statsborgere fra vestlige lande pr. 10.000 indb.,2018,223.0,Brønderslev Kommune
810,Statsborgere fra vestlige lande pr. 10.000 indb.,2019,247.0,Brønderslev Kommune
810,Statsborgere fra vestlige lande pr. 10.000 indb.,2020,243.0,Brønderslev Kommune
813,Statsborgere fra vestlige lande pr. 10.000 indb.,2010,160.0,Frederikshavn Kommune
813,Statsborgere fra vestlige lande pr. 10.000 indb.,2011,165.0,Frederikshavn Kommune
813,Statsborgere fra vestlige lande pr. 10.000 indb.,2012,183.0,Frederikshavn Kommune
813,Statsborgere fra vestlige lande pr. 10.000 indb.,2013,217.0,Frederikshavn Kommune
813,Statsborgere fra vestlige lande pr. 10.000 indb.,2014,253.0,Frederikshavn Kommune
813,Statsborgere fra vestlige lande pr. 10.000 indb.,2015,274.0,Frederikshavn Kommune
813,Statsborgere fra vestlige lande pr. 10.000 indb.,2016,281.0,Frederikshavn Kommune
813,Statsborgere fra vestlige lande pr. 10.000 indb.,2017,310.0,Frederikshavn Kommune
813,Statsborgere fra vestlige lande pr. 10.000 indb.,2018,329.0,Frederikshavn Kommune
813,Statsborgere fra vestlige lande pr. 10.000 indb.,2019,366.0,Frederikshavn Kommune
813,Statsborgere fra vestlige lande pr. 10.000 indb.,2020,384.0,Frederikshavn Kommune
820,Statsborgere fra vestlige lande pr. 10.000 indb.,2010,225.0,Vesthimmerlands Kommune
820,Statsborgere fra vestlige lande pr. 10.000 indb.,2011,238.0,Vesthimmerlands Kommune
820,Statsborgere fra vestlige lande pr. 10.000 indb.,2012,254.0,Vesthimmerlands Kommune
820,Statsborgere fra vestlige lande pr. 10.000 indb.,2013,292.0,Vesthimmerlands Kommune
820,Statsborgere fra vestlige lande pr. 10.000 indb.,2014,324.0,Vesthimmerlands Kommune
820,Statsborgere fra vestlige lande pr. 10.000 indb.,2015,355.0,Vesthimmerlands Kommune
820,Statsborgere fra vestlige lande pr. 10.000 indb.,2016,378.0,Vesthimmerlands Kommune
820,Statsborgere fra vestlige lande pr. 10.000 indb.,2017,387.0,Vesthimmerlands Kommune
820,Statsborgere fra vestlige lande pr. 10.000 indb.,2018,425.0,Vesthimmerlands Kommune
820,Statsborgere fra vestlige lande pr. 10.000 indb.,2019,439.0,Vesthimmerlands Kommune
820,Statsborgere fra vestlige lande pr. 10.000 indb.,2020,436.0,Vesthimmerlands Kommune
825,Statsborgere fra vestlige lande pr. 10.000 indb.,2010,259.0,Læsø Kommune
825,Statsborgere fra vestlige lande pr. 10.000 indb.,2011,282.0,Læsø Kommune
825,Statsborgere fra vestlige lande pr. 10.000 indb.,2012,290.0,Læsø Kommune
825,Statsborgere fra vestlige lande pr. 10.000 indb.,2013,283.0,Læsø Kommune
825,Statsborgere fra vestlige lande pr. 10.000 indb.,2014,299.0,Læsø Kommune
825,Statsborgere fra vestlige lande pr. 10.000 indb.,2015,318.0,Læsø Kommune
825,Statsborgere fra vestlige lande pr. 10.000 indb.,2016,374.0,Læsø Kommune
825,Statsborgere fra vestlige lande pr. 10.000 indb.,2017,385.0,Læsø Kommune
825,Statsborgere fra vestlige lande pr. 10.000 indb.,2018,387.0,Læsø Kommune
825,Statsborgere fra vestlige lande pr. 10.000 indb.,2019,415.0,Læsø Kommune
825,Statsborgere fra vestlige lande pr. 10.000 indb.,2020,414.0,Læsø Kommune
840,Statsborgere fra vestlige lande pr. 10.000 indb.,2010,135.0,Rebild Kommune
840,Statsborgere fra vestlige lande pr. 10.000 indb.,2011,141.0,Rebild Kommune
840,Statsborgere fra vestlige lande pr. 10.000 indb.,2012,146.0,Rebild Kommune
840,Statsborgere fra vestlige lande pr. 10.000 indb.,2013,163.0,Rebild Kommune
840,Statsborgere fra vestlige lande pr. 10.000 indb.,2014,172.0,Rebild Kommune
840,Statsborgere fra vestlige lande pr. 10.000 indb.,2015,183.0,Rebild Kommune
840,Statsborgere fra vestlige lande pr. 10.000 indb.,2016,192.0,Rebild Kommune
840,Statsborgere fra vestlige lande pr. 10.000 indb.,2017,196.0,Rebild Kommune
840,Statsborgere fra vestlige lande pr. 10.000 indb.,2018,206.0,Rebild Kommune
840,Statsborgere fra vestlige lande pr. 10.000 indb.,2019,201.0,Rebild Kommune
840,Statsborgere fra vestlige lande pr. 10.000 indb.,2020,208.0,Rebild Kommune
846,Statsborgere fra vestlige lande pr. 10.000 indb.,2010,178.0,Mariagerfjord Kommune
846,Statsborgere fra vestlige lande pr. 10.000 indb.,2011,199.0,Mariagerfjord Kommune
846,Statsborgere fra vestlige lande pr. 10.000 indb.,2012,207.0,Mariagerfjord Kommune
846,Statsborgere fra vestlige lande pr. 10.000 indb.,2013,201.0,Mariagerfjord Kommune
846,Statsborgere fra vestlige lande pr. 10.000 indb.,2014,230.0,Mariagerfjord Kommune
846,Statsborgere fra vestlige lande pr. 10.000 indb.,2015,246.0,Mariagerfjord Kommune
846,Statsborgere fra vestlige lande pr. 10.000 indb.,2016,260.0,Mariagerfjord Kommune
846,Statsborgere fra vestlige lande pr. 10.000 indb.,2017,267.0,Mariagerfjord Kommune
846,Statsborgere fra vestlige lande pr. 10.000 indb.,2018,280.0,Mariagerfjord Kommune
846,Statsborgere fra vestlige lande pr. 10.000 indb.,2019,284.0,Mariagerfjord Kommune
846,Statsborgere fra vestlige lande pr. 10.000 indb.,2020,294.0,Mariagerfjord Kommune
849,Statsborgere fra vestlige lande pr. 10.000 indb.,2010,124.0,Jammerbugt Kommune
849,Statsborgere fra vestlige lande pr. 10.000 indb.,2011,129.0,Jammerbugt Kommune
849,Statsborgere fra vestlige lande pr. 10.000 indb.,2012,133.0,Jammerbugt Kommune
849,Statsborgere fra vestlige lande pr. 10.000 indb.,2013,146.0,Jammerbugt Kommune
849,Statsborgere fra vestlige lande pr. 10.000 indb.,2014,160.0,Jammerbugt Kommune
849,Statsborgere fra vestlige lande pr. 10.000 indb.,2015,169.0,Jammerbugt Kommune
849,Statsborgere fra vestlige lande pr. 10.000 indb.,2016,182.0,Jammerbugt Kommune
849,Statsborgere fra vestlige lande pr. 10.000 indb.,2017,203.0,Jammerbugt Kommune
849,Statsborgere fra vestlige lande pr. 10.000 indb.,2018,211.0,Jammerbugt Kommune
849,Statsborgere fra vestlige lande pr. 10.000 indb.,2019,223.0,Jammerbugt Kommune
849,Statsborgere fra vestlige lande pr. 10.000 indb.,2020,226.0,Jammerbugt Kommune
851,Statsborgere fra vestlige lande pr. 10.000 indb.,2010,245.0,Aalborg Kommune
851,Statsborgere fra vestlige lande pr. 10.000 indb.,2011,276.0,Aalborg Kommune
851,Statsborgere fra vestlige lande pr. 10.000 indb.,2012,302.0,Aalborg Kommune
851,Statsborgere fra vestlige lande pr. 10.000 indb.,2013,326.0,Aalborg Kommune
851,Statsborgere fra vestlige lande pr. 10.000 indb.,2014,351.0,Aalborg Kommune
851,Statsborgere fra vestlige lande pr. 10.000 indb.,2015,370.0,Aalborg Kommune
851,Statsborgere fra vestlige lande pr. 10.000 indb.,2016,397.0,Aalborg Kommune
851,Statsborgere fra vestlige lande pr. 10.000 indb.,2017,391.0,Aalborg Kommune
851,Statsborgere fra vestlige lande pr. 10.000 indb.,2018,386.0,Aalborg Kommune
851,Statsborgere fra vestlige lande pr. 10.000 indb.,2019,378.0,Aalborg Kommune
851,Statsborgere fra vestlige lande pr. 10.000 indb.,2020,363.0,Aalborg Kommune
860,Statsborgere fra vestlige lande pr. 10.000 indb.,2010,161.0,Hjørring Kommune
860,Statsborgere fra vestlige lande pr. 10.000 indb.,2011,168.0,Hjørring Kommune
860,Statsborgere fra vestlige lande pr. 10.000 indb.,2012,183.0,Hjørring Kommune
860,Statsborgere fra vestlige lande pr. 10.000 indb.,2013,195.0,Hjørring Kommune
860,Statsborgere fra vestlige lande pr. 10.000 indb.,2014,220.0,Hjørring Kommune
860,Statsborgere fra vestlige lande pr. 10.000 indb.,2015,230.0,Hjørring Kommune
860,Statsborgere fra vestlige lande pr. 10.000 indb.,2016,248.0,Hjørring Kommune
860,Statsborgere fra vestlige lande pr. 10.000 indb.,2017,268.0,Hjørring Kommune
860,Statsborgere fra vestlige lande pr. 10.000 indb.,2018,288.0,Hjørring Kommune
860,Statsborgere fra vestlige lande pr. 10.000 indb.,2019,284.0,Hjørring Kommune
860,Statsborgere fra vestlige lande pr. 10.000 indb.,2020,294.0,Hjørring Kommune
101,Statsborgere fra ikke-vestlige lande pr. 10.000 indb.,2010,686.0,Københavns Kommune
101,Statsborgere fra ikke-vestlige lande pr. 10.000 indb.,2011,706.0,Københavns Kommune
101,Statsborgere fra ikke-vestlige lande pr. 10.000 indb.,2012,691.0,Københavns Kommune
101,Statsborgere fra ikke-vestlige lande pr. 10.000 indb.,2013,685.0,Københavns Kommune
101,Statsborgere fra ikke-vestlige lande pr. 10.000 indb.,2014,697.0,Københavns Kommune
101,Statsborgere fra ikke-vestlige lande pr. 10.000 indb.,2015,704.0,Københavns Kommune
101,Statsborgere fra ikke-vestlige lande pr. 10.000 indb.,2016,707.0,Københavns Kommune
101,Statsborgere fra ikke-vestlige lande pr. 10.000 indb.,2017,687.0,Københavns Kommune
101,Statsborgere fra ikke-vestlige lande pr. 10.000 indb.,2018,682.0,Københavns Kommune
101,Statsborgere fra ikke-vestlige lande pr. 10.000 indb.,2019,694.0,Københavns Kommune
101,Statsborgere fra ikke-vestlige lande pr. 10.000 indb.,2020,707.0,Københavns Kommune
147,Statsborgere fra ikke-vestlige lande pr. 10.000 indb.,2010,391.0,Frederiksberg Kommune
147,Statsborgere fra ikke-vestlige lande pr. 10.000 indb.,2011,404.0,Frederiksberg Kommune
147,Statsborgere fra ikke-vestlige lande pr. 10.000 indb.,2012,408.0,Frederiksberg Kommune
147,Statsborgere fra ikke-vestlige lande pr. 10.000 indb.,2013,410.0,Frederiksberg Kommune
147,Statsborgere fra ikke-vestlige lande pr. 10.000 indb.,2014,416.0,Frederiksberg Kommune
147,Statsborgere fra ikke-vestlige lande pr. 10.000 indb.,2015,422.0,Frederiksberg Kommune
147,Statsborgere fra ikke-vestlige lande pr. 10.000 indb.,2016,452.0,Frederiksberg Kommune
147,Statsborgere fra ikke-vestlige lande pr. 10.000 indb.,2017,462.0,Frederiksberg Kommune
147,Statsborgere fra ikke-vestlige lande pr. 10.000 indb.,2018,467.0,Frederiksberg Kommune
147,Statsborgere fra ikke-vestlige lande pr. 10.000 indb.,2019,449.0,Frederiksberg Kommune
147,Statsborgere fra ikke-vestlige lande pr. 10.000 indb.,2020,478.0,Frederiksberg Kommune
151,Statsborgere fra ikke-vestlige lande pr. 10.000 indb.,2010,471.0,Ballerup Kommune
151,Statsborgere fra ikke-vestlige lande pr. 10.000 indb.,2011,497.0,Ballerup Kommune
151,Statsborgere fra ikke-vestlige lande pr. 10.000 indb.,2012,506.0,Ballerup Kommune
151,Statsborgere fra ikke-vestlige lande pr. 10.000 indb.,2013,509.0,Ballerup Kommune
151,Statsborgere fra ikke-vestlige lande pr. 10.000 indb.,2014,528.0,Ballerup Kommune
151,Statsborgere fra ikke-vestlige lande pr. 10.000 indb.,2015,533.0,Ballerup Kommune
151,Statsborgere fra ikke-vestlige lande pr. 10.000 indb.,2016,545.0,Ballerup Kommune
151,Statsborgere fra ikke-vestlige lande pr. 10.000 indb.,2017,537.0,Ballerup Kommune
151,Statsborgere fra ikke-vestlige lande pr. 10.000 indb.,2018,565.0,Ballerup Kommune
151,Statsborgere fra ikke-vestlige lande pr. 10.000 indb.,2019,598.0,Ballerup Kommune
151,Statsborgere fra ikke-vestlige lande pr. 10.000 indb.,2020,616.0,Ballerup Kommune
153,Statsborgere fra ikke-vestlige lande pr. 10.000 indb.,2010,785.0,Brøndby Kommune
153,Statsborgere fra ikke-vestlige lande pr. 10.000 indb.,2011,819.0,Brøndby Kommune
153,Statsborgere fra ikke-vestlige lande pr. 10.000 indb.,2012,834.0,Brøndby Kommune
153,Statsborgere fra ikke-vestlige lande pr. 10.000 indb.,2013,858.0,Brøndby Kommune
153,Statsborgere fra ikke-vestlige lande pr. 10.000 indb.,2014,899.0,Brøndby Kommune
153,Statsborgere fra ikke-vestlige lande pr. 10.000 indb.,2015,948.0,Brøndby Kommune
153,Statsborgere fra ikke-vestlige lande pr. 10.000 indb.,2016,1002.0,Brøndby Kommune
153,Statsborgere fra ikke-vestlige lande pr. 10.000 indb.,2017,988.0,Brøndby Kommune
153,Statsborgere fra ikke-vestlige lande pr. 10.000 indb.,2018,1026.0,Brøndby Kommune
153,Statsborgere fra ikke-vestlige lande pr. 10.000 indb.,2019,1042.0,Brøndby Kommune
153,Statsborgere fra ikke-vestlige lande pr. 10.000 indb.,2020,1032.0,Brøndby Kommune
155,Statsborgere fra ikke-vestlige lande pr. 10.000 indb.,2010,158.0,Dragør Kommune
155,Statsborgere fra ikke-vestlige lande pr. 10.000 indb.,2011,171.0,Dragør Kommune
155,Statsborgere fra ikke-vestlige lande pr. 10.000 indb.,2012,177.0,Dragør Kommune
155,Statsborgere fra ikke-vestlige lande pr. 10.000 indb.,2013,185.0,Dragør Kommune
155,Statsborgere fra ikke-vestlige lande pr. 10.000 indb.,2014,210.0,Dragør Kommune
155,Statsborgere fra ikke-vestlige lande pr. 10.000 indb.,2015,226.0,Dragør Kommune
155,Statsborgere fra ikke-vestlige lande pr. 10.000 indb.,2016,252.0,Dragør Kommune
155,Statsborgere fra ikke-vestlige lande pr. 10.000 indb.,2017,274.0,Dragør Kommune
155,Statsborgere fra ikke-vestlige lande pr. 10.000 indb.,2018,267.0,Dragør Kommune
155,Statsborgere fra ikke-vestlige lande pr. 10.000 indb.,2019,272.0,Dragør Kommune
155,Statsborgere fra ikke-vestlige lande pr. 10.000 indb.,2020,278.0,Dragør Kommune
157,Statsborgere fra ikke-vestlige lande pr. 10.000 indb.,2010,380.0,Gentofte Kommune
157,Statsborgere fra ikke-vestlige lande pr. 10.000 indb.,2011,403.0,Gentofte Kommune
157,Statsborgere fra ikke-vestlige lande pr. 10.000 indb.,2012,428.0,Gentofte Kommune
157,Statsborgere fra ikke-vestlige lande pr. 10.000 indb.,2013,414.0,Gentofte Kommune
157,Statsborgere fra ikke-vestlige lande pr. 10.000 indb.,2014,446.0,Gentofte Kommune
157,Statsborgere fra ikke-vestlige lande pr. 10.000 indb.,2015,474.0,Gentofte Kommune
157,Statsborgere fra ikke-vestlige lande pr. 10.000 indb.,2016,518.0,Gentofte Kommune
157,Statsborgere fra ikke-vestlige lande pr. 10.000 indb.,2017,534.0,Gentofte Kommune
157,Statsborgere fra ikke-vestlige lande pr. 10.000 indb.,2018,562.0,Gentofte Kommune
157,Statsborgere fra ikke-vestlige lande pr. 10.000 indb.,2019,546.0,Gentofte Kommune
157,Statsborgere fra ikke-vestlige lande pr. 10.000 indb.,2020,555.0,Gentofte Kommune
159,Statsborgere fra ikke-vestlige lande pr. 10.000 indb.,2010,452.0,Gladsaxe Kommune
159,Statsborgere fra ikke-vestlige lande pr. 10.000 indb.,2011,474.0,Gladsaxe Kommune
159,Statsborgere fra ikke-vestlige lande pr. 10.000 indb.,2012,507.0,Gladsaxe Kommune
159,Statsborgere fra ikke-vestlige lande pr. 10.000 indb.,2013,530.0,Gladsaxe Kommune
